userID	Action	Thriller	Romance	Western	Children's	Mystery	Fantasy	Film-Noir	Documentary	Comedy	Adventure	Sci-Fi	Horror	Crime	Musical	War	Animation	Drama
11	0.11403454885449776	0.04385995440428011	0.026315976274171475	0.0	0.013157975505423188	0.017543987867018045	0.0	0.017543987867018045	0.0	0.22806897464139073	0.0394736183582875	0.05263195254834295	0.026315542590456042	0.14035001802483607	0.013157975505423188	0.01754396734056425	0.0	0.25000152021829064
12	0.22873555808705603	0.0718389737479898	0.041570933246778935	0.0038314235398591626	0.023371699300230593	0.013409950378052796	0.032950256866364436	0.0038314266816277536	0.0	0.047318002727071554	0.2339083908508765	0.11609201574487417	0.01819914270543926	0.029693435518366174	0.00862071874059518	0.037164681256329574	0.007662816581735917	0.08180057402675196
13	0.08333330774967519	0.05833336565822313	0.11666659689973155	0.0	0.0	0.025000023674895944	0.0	0.0	0.0	0.14999967729994954	0.0	0.07499988177505139	0.0666665130501785	0.05833350065834743	0.0	0.025000099925084434	0.0	0.34166703330886283
14	0.1124225486824705	0.15393311792267336	0.04834232250055764	0.0036230924047047073	0.006211581595307604	0.038304846379441204	0.010870792983546254	0.0036235873632833276	0.0	0.20620603073235427	0.042859749415435106	0.029399689959977205	0.025051867338762402	0.05973390484198021	0.008281262130724497	0.021636537329437433	0.005175774833807875	0.22432329358553643
15	0.07142860110123128	0.05654759908479908	0.15178576104905106	0.020833334709883754	0.038690491956803734	0.011904727589317052	0.0	0.011904793660738522	0.0	0.29761900434510336	0.056547638162242744	0.044642842924157225	0.03571427205351969	0.017857168348205298	0.017857177098219934	0.008928541049145235	0.05952388514880939	0.09821416171877245
16	0.11617342165309948	0.09960531835282631	0.023372746703385457	0.0034516766345883986	0.017751473546965275	0.02021690834507769	0.008875787140748066	0.026134027834350745	0.005917119987335777	0.07613394256777774	0.0530574462338659	0.23649027115350033	0.03885615041538879	0.04142007029661662	0.00345168193539753	0.018639029369455468	0.01794863608312339	0.19250429174649691
17	0.16215683527002403	0.041666414090362584	0.048907556821689284	0.014002652115734262	0.10867492109984414	0.010929051026999722	0.04111951982408207	0.004439879671746321	0.0	0.10150280656415316	0.09193923910910913	0.046515959304422344	0.005805944245363353	0.03620233413443463	0.023838856629093456	0.02418033291886249	0.05799197848386059	0.18012571869021834
18	0.16902425762689857	0.08845023973365894	0.030474310555514455	0.00283337403789248	0.04364366160312899	0.010542976601814455	0.010957386892717618	0.0016257055450192093	0.0024385815814861322	0.17491831935819385	0.0579259039667589	0.07522177680300036	0.13960780168430284	0.023553270783493084	0.01925383946665667	0.015415759404669549	0.0498351027515932	0.08427773160320078
19	0.29661952326084545	0.1319582661710858	0.014514922968662716	0.0	0.0	0.025401059421640466	0.0	0.010886156628706659	0.0	0.05225374019220135	0.07419783115663384	0.18011522849389713	0.008708941675760288	0.08572380165674974	0.0	0.04892408981375183	0.0	0.07069643856006468
20	0.0648146978087092	0.013888849490762856	0.0	0.018518457839560562	0.16203730553998635	0.013888849490762856	0.0	0.01851854098762293	0.0	0.1898145728550617	0.055555630555472156	0.06481470540131257	0.013888849490762856	0.013888849490762856	0.04166674069440916	0.02777768675934085	0.27314857683613236	0.02777768675934085
21	0.14264083848335501	0.1231100132452717	0.03436184864951606	0.0062506175859188525	0.021404957561241323	0.014583784295349338	0.01646993737248391	0.002777670783523025	0.002083610375313981	0.3199512759434097	0.05706190443203623	0.06963955250986562	0.04417130124677437	0.029975521359427576	0.00687509528672762	0.017319352411207186	0.014652292373236378	0.07667042608534222
22	0.10869435544175375	0.14823026647281073	0.036054719194862035	0.0010109917817449265	0.028303217238091056	0.014490904941243579	0.028644001445066392	0.011120805704836166	0.014153712025465793	0.17157460448512	0.05054884058120948	0.11828293513972041	0.04334489467579038	0.07696885095519988	0.00623227310220765	0.014165523550055577	0.0159735104442615	0.11220559282056088
23	0.0754574067745707	0.012195077900199027	0.10251577597480938	0.005335355398736604	0.007621935313668755	0.0030487933811090802	0.012195041056548204	0.0	0.004573092069250484	0.308875995404043	0.05487824667890208	0.036013965453559255	0.011623902075693455	0.03810967126894946	0.016959133184690337	0.031249746884109218	0.0060974987752349455	0.2732493624059261
24	0.16661679744778968	0.07109469404310977	0.023295943934273953	0.004900507698962651	0.03310005825249884	0.004900512305442052	0.02082706953744827	0.004900455557838124	0.014701364174282252	0.15931855570786202	0.09558468372276319	0.16174167947860507	0.014701423053644871	0.01225111725910626	0.003684715247797652	0.03797900457480831	0.039238083040695086	0.13116333496307198
25	0.06130095382723572	0.061734070026392314	0.11964114652457979	0.009896232333252816	0.02843411160846416	0.00963898052974854	0.01270935569101572	0.0010427037505417755	0.0	0.36381085189503126	0.031298554286605926	0.029899164077997482	0.02318049115433193	0.01250521676758708	0.014690310276060346	0.013381220377818677	0.006978783775845388	0.19985785309749088
26	0.056547513393161386	0.04613088900297257	0.04315474876469261	0.005952388452342693	0.020833352351129444	0.028273723050543317	0.023809585059431176	0.09970215941919267	0.0	0.22470225063872817	0.056547894970745194	0.026785667857126216	0.02678557660730618	0.03422607921129184	0.005952360238088297	0.035714352946576794	0.011904730595197602	0.25297672744147404
27	0.05430399400824142	0.11239539282643402	0.09048566552747084	0.014539581256659847	0.01788785864447351	0.012612522873501272	0.008708773394181604	0.017417485362666386	0.0	0.181568258935529	0.025225031453832297	0.044594447038852146	0.03193196712716359	0.02811141329596771	0.01683682358919072	0.024299334043364103	0.012082039905284302	0.3069994107171872
28	0.38372431785505545	0.12835192845694257	0.024330071876344714	0.012452379569045628	0.0	0.003831003304738723	0.00957837423142394	0.009577508261846807	0.0	0.040612397100615726	0.08678048903871417	0.10306478157050802	0.022796959789442385	0.02011387624097061	0.003831498493916772	0.06206884333281037	0.0022989065907733333	0.08658666428685098
29	0.019047625102017553	0.07380955623460378	0.08095245546937796	0.0	0.007142826091894041	0.021428592132637585	0.007142826091894041	0.00714285709182655	0.05714290530606264	0.08571409553094296	0.01428574546940142	0.007142826091894041	0.0	0.0690476347448074	0.0	0.023809515020375975	0.028571442367309532	0.49761909725495457
30	0.05156235791584358	0.01562500590815304	0.07413198624101729	0.02256938103431491	0.01388890645825688	0.009548599591477845	0.007812498344666192	0.0	0.0	0.5590281840986798	0.03159707652952993	0.02899301345270462	0.03211797692775387	0.02864580630044649	0.031249918092606126	0.01597223778254356	0.006076391811475351	0.07118065951053058
31	0.05769320289916111	0.26068555219483386	0.09188087466214993	0.006410215411519122	0.017094017165777454	0.006410358168605931	0.006410378425369749	0.006410358168605931	0.0	0.14529581356296845	0.006410383617778376	0.03632517130954368	0.0	0.04700876298258151	0.0299144833732536	0.027777683919630137	0.029914392950924965	0.22435835118729622
32	0.07594626339960968	0.11897110557363383	0.04492509847989025	0.023447043374681835	0.019847741061950752	0.017831977808488976	0.0061107951790756124	0.013562822032344046	0.008024463295485722	0.1404553155154283	0.03361697523927272	0.05941478670436487	0.07747751789212799	0.03943023612234112	0.022481560235926182	0.02166421048468067	0.002767609246054532	0.2740244783546429
33	0.03371216850583385	0.04734847213802809	0.1542936311137956	0.0	0.018181719511678084	0.007575781535213782	0.009722228196511034	0.0	0.0	0.4594695610395703	0.019444423504209045	0.0150252377870813	0.06628764545451182	0.011363572691115152	0.008459584193781853	0.004040417046045092	0.014141308800295942	0.13093424848232918
34	0.037631072735489345	0.033018611226178475	0.1471695580681961	0.061844133672953	0.015408670593299699	0.024108897566062885	0.0020964563821414916	0.005241050651273041	0.0	0.19413557356323702	0.014046015777995519	0.008805038333986756	0.006289295121339263	0.01205455340610249	0.0594333813269583	0.022955845663822284	0.014884638473347471	0.340877207437617
35	0.14516401804050236	0.09928483605767288	0.051684955414000804	0.018004238477307616	0.017414140876116545	0.009971529265114522	0.004669383803541044	0.004672234433678231	0.03480330496067793	0.24869068153203977	0.03008547092492206	0.061791360184031294	0.018090422050584275	0.03323274173373502	0.00801950690398023	0.037587750510779026	0.020378720527152564	0.15645470430416386
36	0.06666634847578282	0.034884118896036466	0.28643584313003684	0.0	0.024030037256479866	0.007751992777543182	0.013566096412331969	0.0	0.0	0.2856581890038435	0.0395341686358132	0.025968776890552336	0.03488408529080027	0.01162797265458188	0.04341134554848228	0.027906804949352503	0.012403201296942137	0.08527101878142092
37	0.020833333395601214	0.04583326742924857	0.2864573441069663	0.0	0.050000364401468815	0.004166690012484004	0.0	0.0	0.012500005662257084	0.24687496915756837	0.012500063870936228	0.004166680929109678	0.0	0.016666861113493994	0.010416742885696013	0.008333275566718425	0.01666679809205174	0.2645836033763996
38	0.0816667922792766	0.10833335242662183	0.06666672872668705	0.0	0.023333380089353276	0.016666642990079895	0.0	0.004999974462043969	0.0	0.3016664810237985	0.03500006993401217	0.04833343956600434	0.04666664127859862	0.036666576704835696	0.0	0.0066666826159907456	0.020000036914686926	0.2033332009880102
39	0.1779222777292446	0.03030299925316019	0.039394005476372694	0.00865796212729838	0.03874442638983773	0.004328979721656868	0.030086496935529776	0.0	0.0	0.052813932985751474	0.24372196245367655	0.07121201410769525	0.004328969418697391	0.0032467314795748526	0.011904794072371685	0.18982806138100602	0.0	0.09350638646812648
40	0.08666661240961737	0.11666763660416286	0.12666653053117574	0.0	0.06666620069943248	0.016666639799447984	0.024999876199446023	0.0	0.0	0.05000009839837581	0.04499978765895425	0.04499978765895425	0.11666685734872727	0.0	0.016666599799560464	0.053333017059148204	0.04166640249947851	0.1933339533335189
41	0.21135133729292707	0.09504492599532709	0.030360461416424584	0.005855841448715518	0.01171181304185973	0.009008974041019404	0.025675754262620046	0.0	0.0	0.14009136292466376	0.08657643824243594	0.20864723285702275	0.023153193768068653	0.02612616723247145	0.003153145151025365	0.02198195538132856	0.004684676769915314	0.09657672017417468
42	0.06250005906252074	0.1000000998999933	0.15416662672081222	0.0	0.0	0.0	0.0	0.0	0.0	0.4291665199458014	0.01249998536250013	0.02500003797501196	0.0	0.025000005224983666	0.025000024724995348	0.016666640483342644	0.025000024724995348	0.1249999758750432
43	0.09181711053151324	0.05261613030842401	0.060903825578907334	0.004424481998331182	0.051250961307159365	0.020926766718511115	0.04252850227582303	0.003844819359755445	0.0	0.16861448007630012	0.12219740919431132	0.08512495055806589	0.10459013330377606	0.01528611426301069	0.02518870558997201	0.01822621621287072	0.035761359882639364	0.09669803284062914
44	0.013655407796332142	0.01225475275154559	0.2184854141609693	0.009453801459342	0.023389584282371857	0.0063025491408050865	0.009944040005629	0.0	0.0	0.48102476045656145	0.01918764112479242	0.018697574402757784	0.008753587118309878	0.004551872581357726	0.020097895012633038	0.010504060968221679	0.009243725124388797	0.13445333361398223
45	0.007812515297858941	0.10937501359696503	0.0	0.0	0.0	0.03125001327471218	0.007812515297858941	0.0	0.031250061191435766	0.06250012238287153	0.007812515297858941	0.007812515297858941	0.6562495753839903	0.0	0.0	0.0	0.0	0.07812515297858942
46	0.05092590053240031	0.07407403694444692	0.09722210354174651	0.0	0.018518558425954745	0.0	0.0	0.0	0.0	0.06018520807873515	0.013888859236132131	0.0	0.0	0.11111112268519044	0.0	0.055555553888849675	0.0	0.5185186566665441
47	0.13367433966463096	0.06331651117972763	0.05845166066706154	0.023482900006837525	0.05813990436686541	0.013921683021791975	0.01910425646561761	0.002261042890879934	0.005220363967965715	0.24191670294813905	0.06569315478798834	0.06276882389159312	0.016011571425161682	0.017045349919184678	0.025819774488020072	0.03625003443387404	0.02448893574043676	0.13243299013422394
48	0.21129056471929514	0.10242385589701478	0.04004825036928671	0.0	0.06200835714477988	0.009650025349409383	0.0066985613651356505	0.009601533615871892	0.011482893670532953	0.0486600501358311	0.07105267665984602	0.0917221801709685	0.020095229738125685	0.039379451717422284	0.029473070855059524	0.03717721247698333	0.08497428449991842	0.12426180161451872
49	0.08571439854141927	0.06666653087635625	0.09285715633273511	0.007142871981631132	0.023809530176822462	0.009523802927870861	0.0	0.0	0.0	0.2857142869795596	0.04285722022313712	0.009523829308841509	0.02857138678365326	0.02857145206934164	0.023809575319734114	0.007142871981631132	0.023809530176822462	0.2642855563204441
50	0.01041662150721957	0.07291647883136358	0.06770847891109139	0.0	0.06510412908128761	0.0	0.0	0.0	0.0	0.4661462934088728	0.0	0.01041662150721957	0.06249985998059786	0.0	0.018229148028159694	0.0	0.05468744163664521	0.17187492710754262
51	0.3164063439534484	0.15364574090155453	0.04427077187303507	0.015625023776773394	0.0	0.015624969922815481	0.0	0.0	0.0	0.15625054676762298	0.05468749273686099	0.036458345036412466	0.01692712112282528	0.02604161145104195	0.0	0.037760319596240974	0.0	0.12630171286136846
52	0.08159420801646404	0.10487056006850073	0.053596382460035806	0.0045692507516661525	0.023430903687095078	0.02285202461396949	0.018130122808875684	0.0065507448695168525	0.0018284496115178502	0.11733149380646278	0.035343744497780716	0.07991955213480813	0.08415728836271738	0.03244986479628749	0.025564396337717475	0.019831712158700752	0.012765822038472662	0.27521347897941095
53	0.01822914249024175	0.01041666139319915	0.04166665749991871	0.05208340977863686	0.026041581712308384	0.01041666139319915	0.007812469326208577	0.0	0.0	0.5937504123305268	0.007812469326208577	0.007812469326208577	0.015625019902309398	0.02604162077470216	0.01562500974604976	0.015624969902325708	0.01041664305989123	0.14062480203806532
54	0.04166772568615123	0.12499771132470154	0.05833311530944674	0.05000229464341588	0.09166643413244975	0.0	0.0	0.0	0.04999768664428141	0.05833516490135521	0.024998960067011616	0.0	0.0	0.07500208318969194	0.0	0.04999991412687393	0.06666747406543813	0.30833143590918277
55	0.03703702716022204	0.10648129039339538	0.055555548148031084	0.0	0.035493891000509474	0.004629609544756774	0.0	0.004629609544756774	0.0	0.27623545384168563	0.0	0.006172822294209506	0.0	0.0910491469726463	0.010802494539620077	0.03395067561189811	0.029321021175385313	0.3086414097728837
56	0.11826939872398015	0.0871797070013312	0.006410158605161349	0.0	0.06730785951336014	0.006410270655713085	0.0	0.0	0.0	0.22980733856603158	0.05833340532700683	0.04391019357880515	0.07596147959029763	0.04871789710595244	0.027243611232239562	0.026282193714477438	0.036859062600606195	0.16730742378503718
57	0.1377601354322782	0.07295253082719869	0.03985714729272326	0.005952327649168103	0.025571708595262126	0.011285788593657805	0.013190422825487479	0.005952270748621762	0.0028571275919103724	0.1709059713694948	0.06014249135389222	0.13847773821222265	0.045904989855632745	0.023809326275790528	0.011904750465641531	0.030570925054993734	0.018904821926877938	0.18399952592914603
58	0.030608995644964228	0.04651753480924683	0.14104164693864002	0.01571224734941443	0.013267481391539618	0.0178202276298023	0.0018129397982227806	0.015908811141277693	0.007251839035199368	0.13926338416366604	0.0222142818846141	0.04513618478914619	0.025479724554532644	0.02316993814432423	0.08719005843297213	0.034384353410151065	0.00445593505480241	0.3287644158274839
59	0.10119034169212403	0.08333347358634074	0.05952383666232486	0.005952362463868337	0.04017850627384207	0.11607181941459291	0.01636902164165452	0.004464298008610934	0.0	0.23660712514069707	0.13690452629660935	0.04910704599642591	0.008928579901135145	0.03125001918535592	0.0	0.032737997598999286	0.005952380678125345	0.07142866545929369
60	0.19540185695749593	0.09195413578279409	0.05172410280042074	0.0	0.034482869280654194	0.011494288438360197	0.011494239127968568	0.0	0.0	0.2758625292447407	0.063218380663967	0.057471244548291986	0.045977232374463335	0.03448262755661532	0.0	0.011494223725698456	0.017241407140238845	0.09770086235829066
61	0.06525044815366264	0.08750797712694064	0.08362138958338929	0.013787244726919771	0.006766771639365629	0.025690037229734057	0.006558129427123275	0.012740789377959034	0.002506754887744669	0.20517758222742252	0.03337670723947329	0.03526099653833142	0.017963997944779684	0.032789109681135846	0.0215191692741935	0.019508373252571508	0.0029238988304792113	0.32705062285877406
62	0.052048270852239086	0.10896421414709981	0.04425226325256718	0.0	0.021027694503113804	0.014822342912224696	0.0	0.006449349502632109	0.012898684300755733	0.29404264733951624	0.008411096793406979	0.049800235430632646	0.06789155323506772	0.02786634451938574	0.0	0.014954423580468097	0.014719422279815632	0.26185145735107446
63	0.18712115303500057	0.18560690661926074	0.009090840322428857	0.0	0.0	0.01515161932518483	0.0	0.0	0.0	0.1060604797449226	0.08484827846185573	0.05833314506019207	0.10227330828528927	0.0	0.02272717785107447	0.03939384366966056	0.02272718626013183	0.16666606136499837
64	0.2026578560660747	0.12485365079862136	0.046406128373267	0.0	0.026269446388089052	0.007655741369540957	0.009470461563060417	0.00361806752453949	0.012692092718509894	0.1181192722368875	0.09850726936270908	0.04867944641424054	0.005012312915805822	0.028219326048449504	0.016908333959111635	0.046922119804149974	0.015875044417651116	0.18813343003929192
65	0.09682526879656775	0.03968250893031883	0.0	0.0	0.07142867691612087	0.0	0.015873025381647362	0.0	0.0	0.24206326655580362	0.08095237611308942	0.06111106331461853	0.011904760107662091	0.0	0.06746030068946962	0.08888896705818088	0.015873019667359253	0.2079367664691617
66	0.024038319039113087	0.04487135712472953	0.07692331825495956	0.009615387569717514	0.0	0.0	0.0	0.004807737006220162	0.0	0.11538393587877405	0.022435759363717694	0.006410141329562331	0.028845712712596273	0.048076907175845084	0.009615271704995385	0.051281986143895626	0.0	0.5576941666958736
67	0.033867153273793436	0.024231486598503254	0.10395771665728501	0.04308387624460528	0.026371907377784092	0.0	0.013866002017461184	0.0	0.009243985476110368	0.44559456910430806	0.012700222684756754	0.02539938600942942	0.016156443069918133	0.028481714607327853	0.03751563874339569	0.00538476706353537	0.021749915517907444	0.1523952155538786
68	0.03589722925699846	0.04166668112980813	0.07371802989566124	0.006410288798116442	0.0	0.0	0.0	0.0	0.0	0.06730771507216007	0.019871706524530863	0.010256396179592005	0.0	0.02884612680275636	0.0	0.03910247279027554	0.0	0.6769233535501008
69	0.08333332678033581	0.07765145340658858	0.034090898083664126	0.0	0.03787885399448962	0.0075757872004387754	0.005681775343628948	0.0075757898519647595	0.0	0.2954545148686007	0.02651513186824902	0.06439395260510404	0.04166667789758615	0.02272719035142986	0.011363668868799588	0.01893943000856323	0.0454546741873958	0.21969687468316107
70	0.15972182021714437	0.1006944334505465	0.020833294765570866	0.0	0.0	0.024305502504338633	0.0	0.010416620716202267	0.0	0.27083363841113317	0.0624999916579347	0.027777655243206037	0.06250007033848466	0.031249969856743432	0.02083341059901178	0.020833280182269636	0.0	0.1875003120574142
71	0.05571423595454425	0.10476166245358218	0.08666672929872374	0.009523737820585906	0.0	0.0	0.009523792867949596	0.0	0.0	0.3214285961035296	0.03190473973644153	0.022380946868491933	0.0	0.03809528223390968	0.0	0.02476181046643494	0.0	0.2952384661958066
72	0.22650744735609352	0.10654625756872181	0.023865094470342605	0.005766043472187544	0.023640821124188836	0.008161662774190307	0.015751734739104892	0.0	0.0	0.22288878098115533	0.09419090993502141	0.1158849007841897	0.030350917219634788	0.02157165841252846	0.006042841240236475	0.02270568020485021	0.016495651932120513	0.05962959778543368
73	0.028581884024674587	0.10194479237310508	0.0304047391108933	0.009223459487272405	0.018446957713144224	0.11930404918739836	0.0	0.0512567799575988	0.026045248996677796	0.13315729005599364	0.0	0.0	0.0	0.14310198925772988	0.04702873207082983	0.009223541668662554	0.0	0.2822805360960196
74	0.03392771335093731	0.01079060067091003	0.019158713104583083	0.002399389187336264	0.30949997779213145	0.0065702339756102	0.040797869436409936	0.0	0.0	0.22567658786696693	0.0918693193499352	0.036331172077700445	0.0	0.0	0.048034407114442575	0.007409136897805449	0.12764113249734657	0.03989374667788464
75	0.13835379876910536	0.12008828710589416	0.05877515594719374	0.0	0.00927152887805635	0.017384216222844053	0.0	0.0034768297266219296	0.0	0.14453713828546033	0.0	0.04271461046797696	0.0	0.07003311927655928	0.0	0.016777020674791802	0.034768277842432846	0.3438200168030632
76	0.05208340643224874	0.08854172154956651	0.0625000471875838	0.0	0.010416657473928656	0.0	0.0	0.0	0.0	0.3489583870443262	0.010416700390645859	0.010416632057315429	0.05729165022141157	0.0	0.0	0.01041670299482128	0.026041725091211866	0.3229163695569401
77	0.0	0.00596647989618235	0.10327705616853455	0.0	0.05776567002064835	0.0	0.012639322997555777	0.0	0.0	0.48643194927703154	0.012661828051147295	0.007424239498063956	0.0	0.007458128979238321	0.1450379966347069	0.011876491727929192	0.042911506405136066	0.1065493303438257
78	0.09999993075996774	0.11333359962142033	0.056666753443937824	0.0	0.043333231215959875	0.14666709654142282	0.009999959896038699	0.02000003179194183	0.0	0.09999979495995259	0.0	0.07333319557078948	0.03999990638394267	0.050000062579955686	0.01333330212798089	0.0	0.043333231215959875	0.18999990389072957
79	0.09445147435032669	0.06594633598093741	0.08381520149423514	0.009984870003429264	0.09657939545039501	0.0	0.006381967434583674	0.0	0.0	0.11572495172643278	0.05848722017936282	0.056160626388109466	0.0	0.0	0.03276070591889252	0.0519055322110268	0.07105163228993426	0.2567500865723342
80	0.05048321285543316	0.0857488327922238	0.014975747759294616	0.026569811235654894	0.0	0.05313997895537827	0.0	0.05434785353282741	0.014492830739244567	0.1884052713536379	0.013043481332227599	0.05652176398438087	0.047101749794300804	0.0543477602719291	0.014492884797604043	0.07584548414885767	0.0	0.25048333644700527
81	0.10876530729348204	0.2106704011427471	0.0561092557944157	0.007013858141409134	0.0	0.05347990221284886	0.002630186584728141	0.002630223328691386	0.0	0.09117311243481564	0.03857411656014416	0.08595261060521023	0.024585187314944034	0.037809723538832794	0.0	0.022794631685707962	0.0	0.25781148336202264
82	0.09562488632279013	0.05729169701850754	0.06458303479327811	0.004166676166434261	0.060208815062513875	0.00624998037466596	0.12687632166700766	0.010416656541100222	0.0	0.20770734948901895	0.08666721789382373	0.050416618499576175	0.04999947031449928	0.010416762083169452	0.004166641749831268	0.002499935925675177	0.03104172616570357	0.13166620993240474
83	0.21733330983823526	0.0666666653193721	0.051333069585624294	0.0	0.0	0.0	0.0	0.0	0.0	0.11133341671443797	0.1473334696894701	0.10733323017126738	0.027999890846429943	0.0433331562816384	0.0	0.10933352525534953	0.0	0.11800026629817499
84	0.08435278014423649	0.1339332549181497	0.030079309874002636	0.0	0.010207058156694577	0.02023356269030517	0.0	0.0	0.030079436207364696	0.23190156306214124	0.02023354925480795	0.03422050537994878	0.050854736752112904	0.0	0.010207058156694577	0.010026439632597412	0.010207058156694577	0.3234636876142494
85	0.09002740382779272	0.11665710906809565	0.06499994156543255	0.008572685405380332	0.10284698962860354	0.038152321577910465	0.03412406818416854	0.012717455786907942	0.0	0.11984809978380029	0.1368438899964068	0.06897684295009887	0.03193319537617946	0.006358086711662125	0.04276814601503099	0.0050864094510734495	0.02990903355160027	0.09017832111985608
86	0.43226715869502447	0.07270060878921104	0.06205473473487175	0.005318985537794081	0.007091954689537302	0.0	0.0	0.0	0.02127586406861191	0.068086021247006	0.056384338188723994	0.06347633378117593	0.014896284180784022	0.030140918012051127	0.007091954689537302	0.032623095114603075	0.007091954689537302	0.11949979358153043
87	0.024242231184027463	0.03484850458688872	0.05151511437821347	0.0	0.0	0.02727246310488374	0.0	0.022727227450919967	0.0	0.23636442039012268	0.012121183259004817	0.015151502422017864	0.018181878250783292	0.03484845107144582	0.0	0.05454530520821575	0.0	0.46818171869347636
88	0.16666835504306268	0.03164828932693082	0.017930292471206036	0.0	0.0	0.0	0.0	0.0	0.0	0.41931400509656414	0.0	0.0	0.0	0.031648285212653476	0.0	0.03586057490145111	0.0	0.29693019794813164
89	0.11828549056657844	0.1369590763393598	0.0509415564646181	0.018625345562841445	0.014900414963399805	0.02700713836019549	0.004656396350855475	0.007450275675360037	0.0	0.228830645810624	0.03465230413333177	0.03092936508776774	0.018627362717591665	0.04400799557316069	0.010244078348304136	0.023051369957233288	0.006246635946774161	0.22458454814200385
90	0.03240739984054544	0.013888837947597025	0.0949075137294985	0.013888889197503607	0.0	0.027777700617347603	0.0	0.0	0.0	0.5601851659204387	0.013888897391957738	0.0	0.013888920169761051	0.03472223979933959	0.01388890169750951	0.05092595677988842	0.0	0.12962957690861274
91	0.08197810235480213	0.07268477261722686	0.07017157606839014	0.003910032617984306	0.09475366884916889	0.008403329169791746	0.030498163665764414	0.0009962125574170043	0.0	0.210831293761344	0.06920875256247351	0.0554004633584487	0.025770293558532737	0.010119929469303407	0.05089726275203252	0.010587774133844317	0.061273534244039043	0.14251483825943634
92	0.3435613732795186	0.11003816224154463	0.035227276246340915	0.01041670820301592	0.04706400455191829	0.0033144177198722873	0.041382111666658256	0.0018939213485998398	0.0	0.05056803144645673	0.1112690310820731	0.09450768771997439	0.013920455964785212	0.02130689383107029	0.00852265654209188	0.031344812908862894	0.04232916404442751	0.03333329120278907
